GEOID,population_2021,population_2015,population_2010,growth_2010_2021_abs,growth_2010_2021_pct,growth_2010_2015_pct,growth_2015_2021_pct
48201221900,5343.0,4284.0,4124.0,1219.0,29.558680892337534,3.87972841901067,24.719887955182074
48201222000,2073.0,2565.0,2228.0,-155.0,-6.956912028725314,15.125673249551166,-19.1812865497076
48201222100,5210.0,5304.050958416325,5340.933101897138,-130.93310189713793,-2.451502376066638,-0.6905561776782503,-1.7731910789259504
48201222200,3077.0,3967.949041583675,3852.066898102862,-775.0668981028621,-20.120805754556898,3.0083107730523744,-22.453641219849995
48201222300,4909.0,4803.0,3602.0,1307.0,36.28539700166574,33.34258745141588,2.2069539870914014
48201222401,2751.0,3112.0,2875.0,-124.0,-4.3130434782608695,8.243478260869566,-11.60025706940874
48201222402,6912.0,6743.0,5686.0,1226.0,21.5617305663032,18.589518114667605,2.5063028325671066
48201222501,3288.0,4052.0,3507.0,-219.0,-6.244653550042772,15.540347875677215,-18.85488647581441
48201222502,3892.0,3888.026590618027,3556.604476659493,335.3955233405072,9.430217094466583,9.318497913769129,0.10219604442935004
48201222504,3816.0,1346.4923337331593,1288.580543798558,2527.419456201442,196.1398120098071,4.494231285216004,183.403024614341
48201222505,3368.0,6442.507666266841,6165.419456201442,-2797.419456201442,-45.37273540063325,4.494231285215992,-47.72221975559382
48201222601,2229.0,2411.776244801404,2761.5045556869777,-532.5045556869777,-19.283131530250433,-12.66441187523487,-7.57849096471446
48201222602,2499.0,2209.7091045060856,2530.135941088939,-31.135941088939035,-1.2306034858956438,-12.664411875234883,13.091809003455987
48201222701,2372.0,836.1907499635669,797.1150003728043,1574.8849996271956,197.57312293591698,4.902147064411934,183.66733309395602
48201222702,3842.0,4708.8851835371315,4493.9197485349405,-651.9197485349405,-14.506706505995625,4.7834729374566995,-18.40956298038172
48201222800,4315.0,2981.973409381973,3842.3955233405068,472.60447665949323,12.299735250800515,-22.392856454571834,44.702832910046055
48201222900,7816.0,9040.0,7476.0,340.0,4.5478865703584805,20.92027822364901,-13.539823008849558
48201223001,4178.0,4409.0,2837.0,1341.0,47.26824109975326,55.41064504758548,-5.239283284191427
48201223002,2808.0,4106.0,4252.0,-1444.0,-33.96048918156162,-3.4336782690498593,-31.612274719922066
48201223100,2409.0,1961.0,2366.0,43.0,1.8174133558748946,-17.117497886728657,22.84548699643039
48201230100,1470.0,1249.0,1782.0,-312.0,-17.50841750841751,-29.91021324354658,17.69415532425941
48201230200,5367.0,4730.0,5590.0,-223.0,-3.9892665474060824,-15.384615384615385,13.467230443974628
48201230300,2334.0,1768.0,2679.0,-345.0,-12.877939529675253,-34.00522583053378,32.01357466063348
48201230400,3761.0,3099.0,3491.0,270.0,7.734173589229447,-11.228874248066456,21.361729590190386
48201230500,4108.0,3576.0,4400.0,-292.0,-6.636363636363636,-18.72727272727273,14.876957494407158
48201230600,2890.0,2724.0,2411.0,479.0,19.86727498963086,12.982165076731647,6.093979441997063
48201230700,2865.0,2618.0,2790.0,75.0,2.6881720430107525,-6.164874551971327,9.434682964094728
48201230800,2384.0,2590.0,2434.0,-50.0,-2.0542317173377156,6.4092029580936725,-7.953667953667953
48201230900,4194.0,3674.0,3815.0,379.0,9.934469200524246,-3.695937090432503,14.153511159499182
48201231000,5839.0,3773.0,4217.0,1622.0,38.4633625800332,-10.528811951624377,54.757487410548634
48201231100,5204.0,4907.0,4696.0,508.0,10.81771720613288,4.493185689948893,6.052577949867536
48201231200,6194.0,7791.0,7055.0,-861.0,-12.204110559886605,10.432317505315378,-20.4980105249647
48201231300,4744.0,4218.0,4370.0,374.0,8.558352402745996,-3.4782608695652173,12.470365101944049
48201231400,3218.0,2597.0,2236.0,982.0,43.917710196779964,16.14490161001789,23.912206391990757
48201231500,2947.0,2898.0,2747.0,200.0,7.280669821623589,5.49690571532581,1.6908212560386473
48201231600,3876.0,2821.0,2732.0,1144.0,41.874084919472914,3.2576866764275256,37.39808578518256
48201231700,4286.0,3417.0,3270.0,1016.0,31.07033639143731,4.495412844036697,25.431665203394793
48201231800,3131.0,2591.0,2557.0,574.0,22.448181462651544,1.3296832225263981,20.841373986877652
48201231900,6419.0,6570.0,6833.0,-414.0,-6.058832138153081,-3.848968242353285,-2.2983257229832574
48201232000,4556.0,3826.0,4248.0,308.0,7.250470809792843,-9.934086629001882,19.079979090433874
48201232100,3694.0,3022.0,3593.0,101.0,2.811021430559421,-15.892012246033953,22.236929185969558
48201232201,7457.0,3166.8982234825307,1958.047675043372,5498.952324956628,280.8385309022071,61.737544179683056,135.46699242515567
48201232202,5298.0,3955.268967144054,2445.4859798971165,2852.5140201028835,116.6440553555286,61.737544179683056,33.947907057898014
48201232203,6455.0,7063.832809373415,4367.466345059511,2087.533654940489,47.79736098715249,61.737544179683056,-8.619014999413906
48201232303,6193.0,5011.261118836961,4588.119755753441,1604.8802442465594,34.979039992015494,9.222543996435727,23.58166643364421
48201232304,7301.0,4677.402124476848,4282.4511802522065,3018.5488197477935,70.48647358006828,9.222543996435748,56.09091982478612
48201232305,10421.0,6872.098127736978,5322.327422826208,5098.672577173792,95.79779994945044,29.118289458558465,51.64218854703252
48201232306,3167.0,4013.855040337803,3108.6649747060674,58.33502529393263,1.876529821276362,29.118289458558454,-21.098296570932774
48201232402,4641.0,3963.0,4015.0,626.0,15.591531755915316,-1.2951432129514322,17.108251324753972
48201232403,4150.0,4229.819670344292,4824.436422875677,-674.4364228756767,-13.979589816496512,-12.325102880658438,-1.8870702905827375
48201232404,3173.0,2276.2101695406523,1848.0966336803954,1324.9033663196046,71.69015635730712,23.16510555011885,39.39837553051277
48201232405,5566.0,6452.002594742773,5248.746512671176,317.2534873288241,6.044366718090344,22.92463694268291,-13.732210762976235
48201232500,4413.0,3812.0,2941.0,1472.0,50.05100306018361,29.615776946616794,15.766002098635887
48201232600,2897.0,2995.0,3159.0,-262.0,-8.293763849319404,-5.191516302627414,-3.2721202003338896
48201232701,7730.0,8909.0,7521.0,209.0,2.7788857864645657,18.454992687142667,-13.233808508250084
48201232703,2653.0,952.1929821020669,802.4487087985176,1850.5512912014824,230.61303120198892,18.660915228807205,178.61999089126044
48201232704,2264.0,5374.807017897933,4529.551291201483,-2265.551291201483,-50.01712411563256,18.660915228807195,-57.877557418136995
48201232801,2473.0,2724.932635154689,2223.597262436686,249.40273756331408,11.21618297416012,22.54614093959732,-9.24546287509919
48201232802,3028.0,3118.067364845311,2544.4027375633136,483.5972624366864,19.00631748650808,22.546140939597333,-2.888563789890392
48201232901,4655.0,5583.403249994185,5221.379739319812,-566.379739319812,-10.84731943655939,6.9334836527621295,-16.62790968922318
48201232902,4104.0,2004.5967500058148,1874.6202606801874,2229.379739319813,118.92433822895441,6.93348365276212,104.72945493841068
48201233001,3612.0,3470.0,3074.0,538.0,17.501626545217956,12.882238126219908,4.092219020172911
48201233002,4906.0,4209.0,3925.0,981.0,24.993630573248407,7.235668789808917,16.55975291043003
48201233003,2796.0,2385.0,2345.0,451.0,19.232409381663114,1.7057569296375266,17.232704402515722
48201233101,4349.0,4347.0,3978.0,371.0,9.326294620412268,9.276018099547512,0.04600874166091557
48201233103,5268.0,5477.0,4352.0,916.0,21.047794117647058,25.85018382352941,-3.8159576410443674
48201233104,2951.0,2394.423843702283,2355.9049945735646,595.0950054264354,25.25972001405565,1.6349916154276305,23.244679832336324
48201233105,4610.0,4878.576156297717,4800.095005426435,-190.0950054264349,-3.960234228937873,1.6349916154276143,-5.5052160239625225
48201233200,7122.0,5584.0,6269.0,853.0,13.60663582708566,-10.926782580953901,27.542979942693407
48201233300,4481.0,5433.408966423883,5329.61820382984,-848.6182038298402,-15.922682852216823,1.9474333549720106,-17.52875537824151
48201233400,2493.0,2740.6069582083705,2732.623890912707,-239.62389091270688,-8.76900372969628,0.2921392630069294,-9.034748943724487
48201233501,4138.0,3981.457257170935,3858.771317759493,279.22868224050717,7.236207052628216,3.1794042535455804,3.9317951372482653
48201233502,3103.0,3880.731567124191,3759.1892282727035,-656.1892282727035,-17.45560514319237,3.233206190775727,-20.040849352034094
48201233600,1799.0,2064.7003428394396,1768.9209198059423,30.079080194057724,1.7004197224010174,16.720895757507662,-12.868712099598934
48201233701,4851.0,5387.129541491049,5405.838634375296,-554.8386343752964,-10.263692128120914,-0.34609048012046745,-9.952044727379237
48201233702,3029.0,3079.027375481446,2825.321047973036,203.678952026964,7.209055132799473,8.97973445143256,-1.6247785219390494
48201233703,2766.0,2405.937991260686,2361.7167570709817,404.28324292901834,17.118193437828396,1.872419038282466,14.965556470998049
48201240101,2026.0,2041.7001412178429,1576.6360381352326,449.36396186476736,28.501439203194472,29.49723917465854,-0.7689739007647808
48201240102,1854.0,2388.2256216527703,1844.2289865590626,9.771013440937395,0.5298156309303012,29.497239174658525,-22.369143719472355
48201240400,8215.0,7082.0298989411995,6990.081444142641,1224.918555857359,17.5236664357292,1.3154132113239818,15.997815841305407
48201240503,3086.0,1837.946811641825,2033.523203137045,1052.476796862955,51.75632101169714,-9.617612977983782,67.90475004242901
48201240504,4032.0,3622.0531883581752,4007.4767968629553,24.523203137044675,0.6119362476718864,-9.617612977983775,11.31807818171902
48201240505,1418.0,662.053563806955,508.3159323313535,909.6840676686465,178.96036889822588,30.244503801109524,114.1820658507123
48201240506,5997.0,5424.003885089719,4164.9599061214785,1832.0400938785215,43.98698031128386,30.229438154200523,10.564080097461122
48201240600,3351.0,2996.140104054091,3000.8931829044427,350.1068170955573,11.666753721527105,-0.15838880495411373,11.843901941225864
48201240703,5415.0,4686.673293823106,3712.880197891982,1702.1198021080181,45.84364998026089,26.22743110547987,15.540377161275707
48201240704,3497.0,4712.289726051091,3734.4038784070954,-237.40387840709536,-6.357209507514748,26.185862040747214,-25.789792154174407
48201240705,4222.0,6565.470749567007,5201.3026741237245,-979.3026741237245,-18.828027043988744,26.227431105479887,-35.693872365840015
48201240706,9241.0,6566.815844776941,4020.820870931301,5220.179129068699,129.8286916188734,63.32027850959542,40.72269146012415
48201240707,5381.0,6327.956703331094,3873.928663568783,1507.0713364312169,38.902919163277936,63.34726973267454,-14.964652062688852
48201240802,8405.0,4489.368936524429,3304.0,5101.0,154.38861985472155,35.87678379311226,87.22007745050614
48201240803,2695.0,4857.704770606758,4092.8746577878214,-1397.8746577878214,-34.15385944272639,18.68686868686869,-44.52112412621202
48201240804,2494.0,2167.8614599520397,1826.5385917893782,667.4614082106218,36.54242024838576,18.68686868686868,15.044251953959067
48201240903,6551.0,3443.0316816825784,2821.461575254362,3729.538424745638,132.1846257789072,22.030075187969928,90.26836246823572
48201240904,9748.0,9540.968318317422,7818.538424745638,1929.4615752543623,24.678034057460476,22.030075187969935,2.1699231647704353
48201240905,5377.0,3542.0146599052528,2177.148725782903,3199.851274217097,146.9743998801198,62.69052352551356,51.80626045584555
48201240906,7231.0,6277.985340094748,3858.8512742170974,3372.1487257829026,87.38737220358566,62.69052352551358,15.180262588680549
48201241001,3789.0,1724.5553494500632,1740.1047866974477,2048.8952133025523,117.74550756745859,-0.8935920047031103,119.70880790855799
48201241002,5445.0,6704.444650549937,6764.895213302552,-1319.8952133025523,-19.510948384050327,-0.8935920047031105,-18.785219599756566
48201241101,5357.0,5190.0,4423.0,934.0,21.116888989373727,17.341171150802623,3.2177263969171483
48201241103,3758.0,3926.0,3685.0,73.0,1.9810040705563094,6.540027137042062,-4.279164544065207
48201241104,8835.0,8680.37614363329,8199.923088087802,635.0769119121978,7.744913032596454,5.859238560950061,1.7813036417796329
48201241105,6070.0,3442.6238563667116,3252.0769119121983,2817.9230880878017,86.64995215106653,5.859238560950057,76.31900124012321
48201241201,2364.0,2474.7524393593794,2269.9766172697323,94.02338273026771,4.142041905407667,9.021054249270025,-4.475293673740112
48201241202,4861.0,4619.247560640621,4237.023382730267,623.9766172697327,14.726768320727382,9.021054249270025,5.23358915463392
48201241301,4381.0,5300.269057624258,4479.989322515741,-98.98932251574115,-2.2095883581292473,18.309859154929587,-17.343818731275917
48201241302,8035.0,6627.730942375743,5602.010677484259,2432.989322515741,43.43064414879594,18.309859154929587,21.233044459101322
48201241400,10401.0,8252.0,8494.0,1907.0,22.451141982575937,-2.849069931716506,26.042171594764906
48201241501,3935.0,4117.037014650467,4079.414532102392,-144.41453210239206,-3.5400798562132323,0.922252010723853,-4.4215539963009585
48201241502,2238.0,391.222913534064,387.5561463991674,1850.4438536008327,477.464715962716,0.9461253985944953,472.0523830731954
48201241503,2249.0,4939.767253967726,4880.489051120485,-2631.489051120485,-53.918552496626035,1.2145955502887924,-54.47153915615041
48201250101,4257.0,4959.938328674361,4195.988530594545,61.01146940545459,1.4540428068522304,18.206670311645706,-14.172319938143971
48201250102,5634.0,3688.061671325639,3120.011469405455,2513.988530594545,80.57625926207275,18.20667031164571,52.76317215093943
48201250201,8243.0,6904.881601277812,5786.006426854102,2456.993573145898,42.464411407192046,19.337606837606835,19.379309827333714
48201250202,2354.0,2031.118398722189,1701.9935731458988,652.0064268541012,38.30839535127961,19.337606837606838,15.896739524438416
48201250303,3603.0,1501.3837557902311,1197.3263494922926,2405.6736505077074,200.92046345825395,25.394697646708376,139.9786187978046
48201250304,8722.0,6726.644168887694,5364.376879666466,3357.6231203335337,62.59111161746518,25.394697646708366,29.663466373638354
48201250305,5765.0,5071.771036705146,4213.40925338334,1551.59074661666,36.825066194809885,20.37214359446681,13.6683804982097
48201250306,3536.0,4603.323160634303,3824.292634149498,-288.2926341494981,-7.538456434404446,20.37057832678271,-23.185927283176753
48201250403,2589.0,1849.8654562188146,1234.2213491800258,1354.7786508199742,109.76788334767038,49.88117467323035,39.956124446585456
48201250404,5523.0,2846.9716666538898,1899.485824594605,3623.514175405395,190.76289638427482,49.88117467323035,93.99560819975798
48201250405,9670.0,6499.098668026382,6063.472487797975,3606.527512202025,59.47957246379425,7.184434020358029,48.78986293243249
48201250406,4835.0,5667.659655462139,5308.970885978915,-473.97088597891525,-8.927735641396728,6.756276822510503,-14.691419493753004
48201250407,9974.0,4497.758436351172,3212.9738627291863,6761.026137270814,210.42891807180206,39.987395743414346,121.75490616369015
48201250408,7061.0,9749.523995270229,6532.470473027695,528.5295269723047,8.090806214196935,49.247119225806166,-27.57595136515904
48201250500,6266.0,5545.0,5313.0,953.0,17.937135328439677,4.366647844908714,13.002705139765554
48201250601,3055.0,2573.0276592559026,2277.141884553621,777.8581154463791,34.15940485407476,12.993734677199658,18.73172015894612
48201250602,5357.0,5722.972340744097,5064.858115446379,292.1418845536209,5.768017146673292,12.99373467719967,-6.3947948540410655
48201250701,6467.0,5907.560161073052,5721.311870853413,745.688129146587,13.033516542690363,3.2553423834218873,9.469896601532556
48201250702,4264.0,4941.515430164459,4692.23539212932,-428.23539212931973,-9.126468651756792,5.312607258648564,-13.710681262446457
48201250801,3482.0,3677.3320366808575,3555.118034274847,-73.1180342748471,-2.0566977965265028,3.437691835481883,-5.3117867718348135
48201250802,4770.0,4671.592372081632,4516.334702742421,253.66529725757937,5.6166186510390395,3.437691835481883,2.1065114436454655
48201250901,3432.0,3050.9735870131126,2588.92996334683,843.0700366531701,32.56442038174313,17.84689544359004,12.48868278010595
48201250902,5990.0,7223.477723531618,6130.118140288855,-140.1181402888551,-2.285733114472287,17.835864794462882,-17.07595386517729
48201251000,2747.0,3190.0,2462.0,285.0,11.575954508529652,29.56945572705118,-13.887147335423197
48201251100,6983.0,7578.0,7756.0,-773.0,-9.966477565755543,-2.294997421351212,-7.851675903932436
48201251200,6260.0,6180.0,5932.0,328.0,5.529332434254889,4.180714767363453,1.2944983818770228
48201251300,6619.0,7844.0,7443.0,-824.0,-11.0708047830176,5.387612521832595,-15.617032126466087
48201251401,3051.0,2494.8522625088885,2344.878118706479,706.1218812935208,30.113372446114322,6.395818298869221,22.29181045501407
48201251402,6581.0,6062.0,5968.0,613.0,10.271447721179625,1.5750670241286864,8.561530847904981
48201251501,5734.0,5385.325836389508,5048.742971615164,685.2570283848363,13.572824606787478,6.666666666666675,6.4745230688632525
48201251503,2804.0,2189.13867146489,2220.0136936739036,583.9863063260964,26.30552721319735,-1.3907581875280377,28.086906350417145
48201251504,5254.0,5250.359935131453,5380.11112497229,-126.11112497228987,-2.3440245385812437,-2.411682339396007,0.06932981573682437
48201251505,3944.0,4786.501393403656,4904.8751813538065,-960.8751813538065,-19.590206597032974,-2.4133904242896116,-17.601611786109974
48201251600,7408.0,6190.0,5217.0,2191.0,41.997316465401575,18.650565459076095,19.676898222940224
48201251701,3625.0,1094.714273017369,1153.9339657986889,2471.066034201311,214.14275924281134,-5.131982811540814,231.13663440309278
48201251702,3612.0,6632.285726982631,6991.066034201311,-3379.0660342013107,-48.33405975097973,-5.131982811540821,-45.5391376564941
48201251800,1724.0,2214.0,1672.0,52.0,3.110047846889952,32.41626794258373,-22.131887985546523
48201251902,6969.0,5146.0,4489.0,2480.0,55.246157273334816,14.635776342169748,35.42557326078508
48201251903,4201.0,5293.50642469698,4758.326540752785,-557.3265407527851,-11.712658557153457,11.247229028118086,-20.63861525887387
48201251904,7235.0,4241.49357530302,3812.673459247214,3422.326540752786,89.76185811172249,11.247229028118081,70.57670538810419
48201252001,7486.0,2711.768152409718,1621.7324400563714,5864.267559943629,361.6051214798285,67.21427563695136,176.05604827786726
48201252002,5796.0,9225.26843744009,5581.412260683356,214.58773931664382,3.8446853465429367,65.28555868242927,-37.17255991730984
48201252003,10314.0,3314.3469987616013,1972.2919657223488,8341.708034277652,422.94488743316026,68.04545454545453,211.19252159939214
48201252100,3075.0,1927.0,1551.0,1524.0,98.25918762088975,24.242424242424242,59.57446808510638
48201252201,4878.0,973.4365729781097,769.2038572349859,4108.796142765014,534.1621865411172,26.55118195549197,401.11123163128724
48201252202,6856.0,6902.530992394173,5449.516573537766,1406.483426462234,25.809324689312042,26.663180105040517,-0.6741149361798617
48201252303,4893.0,4221.0435868481645,3720.7684661858575,1172.2315338141425,31.505092146080017,13.445478406108313,15.91920100625122
48201252304,3955.0,5287.956413151835,4661.2315338141425,-706.2315338141425,-15.151179011188379,13.445478406108318,-25.2074016691325
48201252305,6820.0,3855.3322683464894,3266.475725302114,3553.524274697886,108.78771414623702,18.027274425555774,76.89785277379023
48201252306,9158.0,8780.66773165351,7439.524274697886,1718.4757253021144,23.0992690103414,18.027274425555753,4.297307219429813
48201252400,5897.0,6631.0,7652.0,-1755.0,-22.93518034500784,-13.342916884474649,-11.06922032875886
48201252500,4849.0,4328.0,4416.0,433.0,9.805253623188406,-1.9927536231884055,12.037892791127542
48201252601,3992.0,836.117457701399,899.4368885975176,3092.5631114024823,343.8332528505344,-7.0398970398970375,377.4448808872563
48201252602,3882.0,6386.882542298601,6870.563111402483,-2988.5631114024827,-43.49808105892545,-7.039897039897045,-39.219173449792436
48201252700,3863.0,4165.0,4108.0,-245.0,-5.963972736124635,1.3875365141187928,-7.250900360144058
48201252800,6028.0,7258.0,4562.0,1466.0,32.13502849627356,59.09688733011836,-16.94681730504271
48201252901,2286.0,2359.628301962121,2395.710915039356,-109.71091503935622,-4.5794721871755515,-1.5061338515729257,-3.1203347536091277
48201252902,6615.0,5749.371698037879,5837.289084960643,777.7109150393571,13.323152301006877,-1.5061338515729357,15.05605042473666
48201253000,4794.0,4068.5434720427493,3178.526063061549,1615.473936938451,50.82462452368348,28.000947336072418,17.830865835458575
48201253101,5673.0,991.5002990370515,687.8825073756003,4985.117492624399,724.7047917592133,44.13803060929831,472.1632162400392
48201253102,6080.0,8991.499700962948,6238.117492624399,-158.11749262439935,-2.534698854443646,44.13803060929829,-32.38057941158737
48201253201,5801.0,5070.537897355717,4086.2091354858885,1714.7908645141115,41.96532305755826,24.08904510837727,14.406008148074752
48201253202,4093.0,5501.751629624701,4433.712601156343,-340.7126011563432,-7.684589232677892,24.089045108377256,-25.60551119827266
48201253300,3616.0,3551.0,3618.0,-2.0,-0.055279159756771695,-1.8518518518518516,1.830470290059138
48201253501,8164.0,3532.2074559622397,3580.253429800375,4583.746570199624,128.02855049440456,-1.3419713095788983,131.13025216623276
48201253502,4821.0,4995.79254403776,5063.746570199624,-242.74657019962433,-4.793813569348016,-1.3419713095788899,-3.498795086004259
48201253601,3631.0,3146.8477899582017,3133.85129163372,497.14870836628006,15.863825756298397,0.4147133068878488,15.385307531770675
48201253602,4062.0,2422.1522100417983,2412.14870836628,1649.85129163372,68.39757789025971,0.4147133068878449,67.70209498642133
48201253700,5955.0,5520.167000976832,5179.55220029622,775.4477997037802,14.971328982058182,6.576143796004848,7.877171088233761
48201253800,8752.0,7698.0,7144.0,1608.0,22.508398656215007,7.754759238521837,13.691868017666927
48201253900,3838.0,4309.0,3817.0,21.0,0.5501702908042966,12.889703955986375,-10.930610350429335
48201254000,3394.0,4372.0,3865.0,-471.0,-12.186287192755497,13.117723156532987,-22.369624885635865
48201254100,5335.0,5759.0,4877.0,458.0,9.391019069099857,18.08488825097396,-7.362389303698559
48201254200,2769.0,2807.0,3015.0,-246.0,-8.159203980099502,-6.8988391376451075,-1.3537584609903812
48201254300,5429.0,4959.0,4990.0,439.0,8.797595190380761,-0.6212424849699398,9.477717281710023
48201254400,2949.0,3049.0,3455.0,-506.0,-14.645441389290884,-11.75108538350217,-3.279763857002296
48201254600,3557.0,3663.71192333466,3207.8506142328724,349.14938576712757,10.884215873955945,14.210802307288937,-2.9126723270734693
48201254700,2195.0,2697.343292754778,2490.8120566039306,-295.8120566039306,-11.87612914509705,8.291722998660923,-18.6236321533155
48201254800,2570.0,3731.9447839105624,3926.337329163197,-1356.337329163197,-34.544595011969264,-4.950989407068206,-31.135101165484148
48201310101,2724.0,3707.1670320704875,3223.2516783764972,-499.25167837649724,-15.489069057988134,15.013266166597672,-26.52071038518541
48201310102,2750.0,1921.531953992636,1670.4964072125815,1079.5035927874185,64.62172490323978,15.02760171744019,43.11497627119548
48201310200,2046.0,1595.0,1508.0,538.0,35.6763925729443,5.769230769230769,28.27586206896552
48201310300,4335.0,4366.0,5201.0,-866.0,-16.65064410690252,-16.054604883676216,-0.7100320659642693
48201310400,3653.0,3625.3010139368766,3691.251914410921,-38.25191441092102,-1.036285663993365,-1.7866811044937672,0.7640465152173332
48201310500,3686.0,5024.0,4721.0,-1035.0,-21.923321330226646,6.41813175174751,-26.632165605095544
